Row ID,Order ID,Order Date,Ship Date,New Ship Date,Ship Mode,Customer ID,Last Order Date,Recency (In Days),Recency Score,Frequency,Frequency Score,Monetary,Monetary Score,Customer Score,Customer Tier,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Customer Retention,,,Recency Date
4893,US-2023-168753-CHO-SCR-58000,2023-05-29,2028-11-21,2023-06-03,Second Class,168753,2023-05-29,582,0.471794369,2,0.746002158,24.95,0.56116943,1.778965957,Second Tier,United States,Montgomery,Alabama,36116,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,1,,,
4894,US-2023-168753-CHO-NUT-13000,2023-05-29,2028-11-21,2023-06-02,Second Class,168753,2023-05-29,582,0.471794369,2,0.746002158,24.95,0.56116943,1.778965957,Second Tier,United States,Montgomery,Alabama,36116,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5,1,,,
5552,US-2023-144764-CHO-SCR-58000,2023-09-02,2029-02-28,2023-09-05,Standard Class,144764,2023-09-02,486,0.535956048,3,0.507603257,24.6,0.547336407,1.590895713,Second Tier,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,1,,,
5554,US-2023-144764-CHO-TRI-54000,2023-09-02,2029-02-28,2023-09-04,Standard Class,144764,2023-09-02,486,0.535956048,3,0.507603257,24.6,0.547336407,1.590895713,Second Tier,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1,,,
5559,US-2023-144764-CHO-FUD-51000,2023-09-02,2029-02-28,2023-09-10,Standard Class,144764,2023-09-02,486,0.535956048,3,0.507603257,24.6,0.547336407,1.590895713,Second Tier,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1,,,
7492,US-2024-159226-CHO-MIL-31000,2024-04-25,2029-10-18,2024-04-30,Second Class,159226,2024-04-25,250,0.72834298,1,0.995192779,14.77,0.325419405,2.048955165,First Tier,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,0,,,
7719,US-2024-151127-CHO-FUD-51000,2024-05-22,2029-11-15,2024-05-25,First Class,151127,2024-05-22,223,0.750711272,1,0.995192779,16.8,0.366133621,2.112037673,First Tier,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,0,,,
8061,US-2024-169551-CHO-TRI-54000,2024-07-07,2029-12-30,2024-07-11,First Class,169551,2024-07-07,177,0.784656137,6,0.120376729,38.45,0.76042382,1.665456686,Second Tier,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1,,,
8064,US-2024-169551-CHO-NUT-13000,2024-07-07,2029-12-30,2024-07-11,First Class,169551,2024-07-07,177,0.784656137,6,0.120376729,38.45,0.76042382,1.665456686,Second Tier,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,1,,,
8065,US-2024-169551-CHO-MIL-31000,2024-07-07,2029-12-30,2024-07-09,First Class,169551,2024-07-07,177,0.784656137,6,0.120376729,38.45,0.76042382,1.665456686,Second Tier,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1,,,
8066,US-2024-169551-CHO-SCR-58000,2024-07-07,2029-12-30,2024-07-09,First Class,169551,2024-07-07,177,0.784656137,6,0.120376729,38.45,0.76042382,1.665456686,Second Tier,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1,,,
8067,US-2024-169551-CHO-TRI-54000,2024-07-07,2029-12-30,2024-07-11,First Class,169551,2024-07-07,177,0.784656137,6,0.120376729,38.45,0.76042382,1.665456686,Second Tier,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1,,,
8069,US-2024-169551-CHO-TRI-54000,2024-07-07,2029-12-30,2024-07-12,First Class,169551,2024-07-07,177,0.784656137,6,0.120376729,38.45,0.76042382,1.665456686,Second Tier,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1,,,
8472,US-2024-135062-CHO-TRI-54000,2024-08-31,2030-02-25,2024-09-02,Second Class,135062,2024-08-31,122,0.826940057,1,0.995192779,17.15,0.382321201,2.204454037,First Tier,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,0,,,
474,US-2021-139017-CHO-NUT-13000,2021-05-11,2026-11-07,2021-05-20,Standard Class,139017,2021-05-11,1330,0.045913862,1,0.995192779,4.98,0.076817424,1.117924066,Fourth Tier,United States,Houston,Texas,77095,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,0,,,
646,US-2021-141278-CHO-TRI-54000,2021-06-21,2026-12-15,2021-06-23,First Class,141278,2021-06-21,1289,0.063376827,1,0.995192779,12.25,0.254880801,1.313450407,Fourth Tier,United States,Meriden,Connecticut,6450,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,0,,,
3855,US-2022-156328-CHO-NUT-13000,2022-11-30,2028-05-27,2022-12-03,Standard Class,156328,2022-11-30,762,0.37211812,1,0.995192779,7.47,0.142745021,1.510055921,Third Tier,United States,Raleigh,North Carolina,27604,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,0,,,
4564,US-2023-106600-CHO-MIL-31000,2023-04-08,2028-10-01,2023-04-13,First Class,106600,2023-04-08,633,0.441283234,1,0.995192779,10.55,0.220935936,1.657411949,Second Tier,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,0,,,
5156,US-2023-100965-CHO-FUD-51000,2023-07-07,2028-12-31,2023-07-10,Standard Class,100965,2023-07-07,543,0.498675562,1,0.995192779,12,0.242813696,1.736682037,Second Tier,United States,San Jose,California,95123,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6,0,,,
6888,US-2024-127292-CHO-NUT-13000,2024-01-19,2029-07-15,2024-01-23,Standard Class,127292,2024-01-19,347,0.665947219,4,0.330422839,20.85,0.468851172,1.46522123,Third Tier,United States,Burlington,Vermont,5401,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,1,,,
6889,US-2024-127292-CHO-TRI-54000,2024-01-19,2029-07-15,2024-01-23,Standard Class,127292,2024-01-19,347,0.665947219,4,0.330422839,20.85,0.468851172,1.46522123,Third Tier,United States,Burlington,Vermont,5401,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1,,,
6891,US-2024-127292-CHO-MIL-31000,2024-01-19,2029-07-15,2024-01-24,Standard Class,127292,2024-01-19,347,0.665947219,4,0.330422839,20.85,0.468851172,1.46522123,Third Tier,United States,Burlington,Vermont,5401,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,1,,,
6892,US-2024-127292-CHO-NUT-13000,2024-01-19,2029-07-15,2024-01-28,Standard Class,127292,2024-01-19,347,0.665947219,4,0.330422839,20.85,0.468851172,1.46522123,Third Tier,United States,Burlington,Vermont,5401,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1,1,,,
1575,US-2021-166989-CHO-FUD-51000,2021-11-14,2027-05-11,2021-11-16,Standard Class,166989,2021-11-14,1143,0.152359462,2,0.746002158,9.7,0.184734622,1.083096243,Fourth Tier,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1,,,
1580,US-2021-166989-CHO-TRI-54000,2021-11-14,2027-05-11,2021-11-18,Standard Class,166989,2021-11-14,1143,0.152359462,2,0.746002158,9.7,0.184734622,1.083096243,Fourth Tier,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1,,,
1641,US-2021-158274-CHO-MIL-31000,2021-11-19,2027-05-17,2021-11-24,Second Class,158274,2021-11-19,1138,0.158638281,3,0.507603257,19.27,0.430393407,1.096634946,Fourth Tier,United States,Monroe,Louisiana,71203,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1,,,
1645,US-2021-158274-OTH-GUM-21000,2021-11-19,2027-05-17,2021-11-24,Second Class,158274,2021-11-19,1138,0.158638281,3,0.507603257,19.27,0.430393407,1.096634946,Fourth Tier,United States,Monroe,Louisiana,71203,Other,Gulf,OTH-GUM-21000,Wonka Gum,5,4,2.6,2.4,1,,,
1646,US-2021-158274-CHO-NUT-13000,2021-11-19,2027-05-17,2021-11-22,Second Class,158274,2021-11-19,1138,0.158638281,3,0.507603257,19.27,0.430393407,1.096634946,Fourth Tier,United States,Monroe,Louisiana,71203,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5,1,,,
3366,US-2022-115392-CHO-FUD-51000,2022-10-01,2028-03-26,2022-10-05,Second Class,115392,2022-10-01,822,0.324536447,2,0.746002158,16.9,0.37241244,1.442951045,Third Tier,United States,Cambridge,Massachusetts,2138,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6,1,,,
3371,US-2022-115392-CHO-TRI-54000,2022-10-01,2028-03-26,2022-10-05,Second Class,115392,2022-10-01,822,0.324536447,2,0.746002158,16.9,0.37241244,1.442951045,Third Tier,United States,Cambridge,Massachusetts,2138,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1,,,
3455,US-2022-160171-CHO-TRI-54000,2022-10-19,2028-04-15,2022-10-23,Standard Class,160171,2022-10-19,804,0.333366036,2,0.746002158,19.6,0.443245364,1.522613558,Third Tier,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1,,,
3459,US-2022-160171-CHO-TRI-54000,2022-10-19,2028-04-15,2022-10-23,Standard Class,160171,2022-10-19,804,0.333366036,2,0.746002158,19.6,0.443245364,1.522613558,Third Tier,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1,,,
10115,US-2024-145219-CHO-TRI-54000,2024-12-24,2030-06-17,2025-01-01,First Class,145219,2024-12-24,7,0.992642009,2,0.746002158,22.05,0.48906112,2.227705288,First Tier,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1,,,
10122,US-2024-145219-CHO-TRI-54000,2024-12-24,2030-06-17,2024-12-29,First Class,145219,2024-12-24,7,0.992642009,2,0.746002158,22.05,0.48906112,2.227705288,First Tier,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1,,,
7117,US-2024-168193-CHO-TRI-54000,2024-03-06,2029-09-01,2024-03-18,Second Class,168193,2024-03-06,300,0.690670068,2,0.746002158,9.8,0.194250957,1.630923183,Second Tier,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1,,,
7124,US-2024-168193-CHO-TRI-54000,2024-03-06,2029-09-01,2024-03-11,Second Class,168193,2024-03-06,300,0.690670068,2,0.746002158,9.8,0.194250957,1.630923183,Second Tier,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1,,,
2531,US-2022-162607-CHO-TRI-54000,2022-05-12,2027-11-08,2022-05-15,Standard Class,162607,2022-05-12,964,0.243500441,1,0.995192779,7.35,0.128715785,1.367409006,Third Tier,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,0,,,
3893,US-2022-155600-CHO-MIL-31000,2022-12-04,2028-05-29,2022-12-09,Second Class,155600,2022-12-04,758,0.376336702,2,0.746002158,25.24,0.567350142,1.689689002,Second Tier,United States,Clarksville,Tennessee,37042,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,1,,,
3894,US-2022-155600-CHO-FUD-51000,2022-12-04,2028-05-29,2022-12-09,Second Class,155600,2022-12-04,758,0.376336702,2,0.746002158,25.24,0.567350142,1.689689002,Second Tier,United States,Clarksville,Tennessee,37042,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,1,,,
3939,US-2022-153752-CHO-NUT-13000,2022-12-06,2028-06-02,2022-12-11,Second Class,153752,2022-12-06,756,0.379868537,1,0.995192779,14.94,0.335033847,1.710095163,Second Tier,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6,0,,,
4475,US-2023-120929-CHO-TRI-54000,2023-03-18,2028-09-10,2023-03-21,Second Class,120929,2023-03-18,654,0.431080153,1,0.995192779,7.35,0.128715785,1.554988718,Third Tier,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,0,,,
6201,US-2023-152940-CHO-NUT-13000,2023-11-10,2029-05-05,2023-11-17,First Class,152940,2023-11-10,417,0.598940449,1,0.995192779,2.49,0.022368292,1.616501521,Second Tier,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1,0,,,
8859,US-2024-148411-CHO-NUT-13000,2024-09-24,2030-03-19,2024-10-03,First Class,148411,2024-09-24,98,0.867654273,2,0.746002158,11.31,0.227214755,1.840871186,First Tier,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,1,,,
8869,US-2024-148411-CHO-MIL-31000,2024-09-24,2030-03-19,2024-09-29,First Class,148411,2024-09-24,98,0.867654273,2,0.746002158,11.31,0.227214755,1.840871186,First Tier,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1,,,
9645,US-2024-150266-CHO-SCR-58000,2024-11-25,2030-05-23,2024-11-28,Standard Class,150266,2024-11-25,36,0.944471696,4,0.330422839,45.39,0.820366918,2.095261454,First Tier,United States,Houston,Texas,77070,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,1,,,
9646,US-2024-150266-CHO-NUT-13000,2024-11-25,2030-05-23,2024-11-29,Standard Class,150266,2024-11-25,36,0.944471696,4,0.330422839,45.39,0.820366918,2.095261454,First Tier,United States,Houston,Texas,77070,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5,1,,,
9647,US-2024-150266-CHO-MIL-31000,2024-11-25,2030-05-23,2024-12-07,Standard Class,150266,2024-11-25,36,0.944471696,4,0.330422839,45.39,0.820366918,2.095261454,First Tier,United States,Houston,Texas,77070,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,1,,,
9653,US-2024-150266-CHO-FUD-51000,2024-11-25,2030-05-23,2024-11-28,Standard Class,150266,2024-11-25,36,0.944471696,4,0.330422839,45.39,0.820366918,2.095261454,First Tier,United States,Houston,Texas,77070,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6,1,,,
1371,US-2021-155264-CHO-SCR-58000,2021-10-19,2027-04-14,2021-10-24,Second Class,155264,2021-10-19,1169,0.132541941,5,0.197390366,43.25,0.804767978,1.134700285,Fourth Tier,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1,,,
1372,US-2021-155264-CHO-TRI-54000,2021-10-19,2027-04-14,2021-10-24,Second Class,155264,2021-10-19,1169,0.132541941,5,0.197390366,43.25,0.804767978,1.134700285,Fourth Tier,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1,,,
1373,US-2021-155264-CHO-TRI-54000,2021-10-19,2027-04-14,2021-10-30,Second Class,155264,2021-10-19,1169,0.132541941,5,0.197390366,43.25,0.804767978,1.134700285,Fourth Tier,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1,,,
1374,US-2021-155264-CHO-MIL-31000,2021-10-19,2027-04-14,2021-10-28,Second Class,155264,2021-10-19,1169,0.132541941,5,0.197390366,43.25,0.804767978,1.134700285,Fourth Tier,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1,,,
1376,US-2021-155264-CHO-NUT-13000,2021-10-19,2027-04-14,2021-10-24,Second Class,155264,2021-10-19,1169,0.132541941,5,0.197390366,43.25,0.804767978,1.134700285,Fourth Tier,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,1,,,
2922,US-2022-135251-CHO-FUD-51000,2022-08-06,2028-01-31,2022-08-10,Standard Class,135251,2022-08-06,878,0.281663887,4,0.330422839,31.65,0.665162366,1.277249093,Fourth Tier,United States,Houston,Texas,77095,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1,,,
2923,US-2022-135251-CHO-TRI-54000,2022-08-06,2028-01-31,2022-08-08,Standard Class,135251,2022-08-06,878,0.281663887,4,0.330422839,31.65,0.665162366,1.277249093,Fourth Tier,United States,Houston,Texas,77095,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1,,,
2924,US-2022-135251-CHO-FUD-51000,2022-08-06,2028-01-31,2022-08-09,Standard Class,135251,2022-08-06,878,0.281663887,4,0.330422839,31.65,0.665162366,1.277249093,Fourth Tier,United States,Houston,Texas,77095,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1,,,
2925,US-2022-135251-CHO-SCR-58000,2022-08-06,2028-01-31,2022-08-11,Standard Class,135251,2022-08-06,878,0.281663887,4,0.330422839,31.65,0.665162366,1.277249093,Fourth Tier,United States,Houston,Texas,77095,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,1,,,
4011,US-2022-148250-CHO-FUD-51000,2022-12-13,2028-06-08,2022-12-16,Standard Class,148250,2022-12-13,749,0.387128421,2,0.746002158,14.6,0.310016678,1.443147258,Third Tier,United States,Riverside,California,92503,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1,,,
4015,US-2022-148250-CHO-SCR-58000,2022-12-13,2028-06-08,2022-12-18,Standard Class,148250,2022-12-13,749,0.387128421,2,0.746002158,14.6,0.310016678,1.443147258,Third Tier,United States,Riverside,California,92503,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,1,,,
5426,US-2023-167983-CHO-TRI-54000,2023-08-21,2029-02-13,2023-08-23,Second Class,167983,2023-08-21,498,0.523594624,1,0.995192779,24.5,0.544883744,2.063671147,First Tier,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,37.5,10,24.5,13,0,,,
527,US-2021-143413-CHO-TRI-54000,2021-05-24,2026-11-20,2021-06-07,Standard Class,143413,2021-05-24,1317,0.050622977,1,0.995192779,7.35,0.128715785,1.174531541,Fourth Tier,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,0,,,
1098,US-2021-142769-CHO-MIL-31000,2021-09-13,2027-03-06,2021-09-17,Same Day,142769,2021-09-13,1205,0.107230452,8,0.041793388,46.77,0.829785147,0.978808987,Fourth Tier,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1,,,
1099,US-2021-142769-CHO-NUT-13000,2021-09-13,2027-03-06,2021-09-15,Same Day,142769,2021-09-13,1205,0.107230452,8,0.041793388,46.77,0.829785147,0.978808987,Fourth Tier,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,1,,,
1103,US-2021-142769-CHO-MIL-31000,2021-09-13,2027-03-06,2021-09-15,Same Day,142769,2021-09-13,1205,0.107230452,8,0.041793388,46.77,0.829785147,0.978808987,Fourth Tier,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1,,,
1104,US-2021-142769-CHO-TRI-54000,2021-09-13,2027-03-06,2021-09-17,Same Day,142769,2021-09-13,1205,0.107230452,8,0.041793388,46.77,0.829785147,0.978808987,Fourth Tier,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1,,,
1107,US-2021-142769-CHO-MIL-31000,2021-09-13,2027-03-06,2021-09-15,Same Day,142769,2021-09-13,1205,0.107230452,8,0.041793388,46.77,0.829785147,0.978808987,Fourth Tier,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1,,,
1108,US-2021-142769-CHO-SCR-58000,2021-09-13,2027-03-06,2021-09-23,Same Day,142769,2021-09-13,1205,0.107230452,8,0.041793388,46.77,0.829785147,0.978808987,Fourth Tier,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,1,,,
1109,US-2021-142769-CHO-FUD-51000,2021-09-13,2027-03-06,2021-09-28,Same Day,142769,2021-09-13,1205,0.107230452,8,0.041793388,46.77,0.829785147,0.978808987,Fourth Tier,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1,,,
1110,US-2021-142769-CHO-MIL-31000,2021-09-13,2027-03-06,2021-09-18,Same Day,142769,2021-09-13,1205,0.107230452,8,0.041793388,46.77,0.829785147,0.978808987,Fourth Tier,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,1,,,
1477,US-2021-155593-CHO-MIL-31000,2021-11-03,2027-05-01,2021-11-08,Standard Class,155593,2021-11-03,1154,0.142254488,1,0.995192779,6.33,0.102815658,1.240262926,Fourth Tier,United States,Fairfield,Connecticut,6824,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,0,,,
1756,US-2021-120474-CHO-TRI-54000,2021-12-01,2027-05-26,2021-12-16,First Class,120474,2021-12-01,1126,0.170411066,2,0.746002158,29.6,0.639360345,1.55577357,Third Tier,United States,Madison,Wisconsin,53711,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30,8,19.6,10.4,1,,,
1762,US-2021-120474-CHO-SCR-58000,2021-12-01,2027-05-26,2021-12-04,First Class,120474,2021-12-01,1126,0.170411066,2,0.746002158,29.6,0.639360345,1.55577357,Third Tier,United States,Madison,Wisconsin,53711,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4,1,,,
1955,US-2021-156314-CHO-SCR-58000,2021-12-24,2027-06-18,2021-12-28,First Class,156314,2021-12-24,1103,0.188953203,1,0.995192779,12.5,0.281173354,1.465319337,Third Tier,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,0,,,
1986,US-2021-148383-CHO-MIL-31000,2021-12-27,2027-06-23,2021-12-30,Standard Class,148383,2021-12-27,1100,0.191994506,1,0.995192779,12.66,0.286765427,1.473952713,Third Tier,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,0,,,
2182,US-2022-133494-CHO-NUT-13000,2022-03-01,2027-08-26,2022-03-05,Standard Class,133494,2022-03-01,1036,0.209948004,1,0.995192779,4.98,0.076817424,1.281958207,Fourth Tier,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,0,,,
2357,US-2022-166492-CHO-NUT-13000,2022-04-07,2027-10-01,2022-04-09,First Class,166492,2022-04-07,999,0.226528009,2,0.746002158,14.96,0.337977043,1.310507211,Fourth Tier,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4,1,,,
2358,US-2022-166492-CHO-SCR-58000,2022-04-07,2027-10-01,2022-04-12,First Class,166492,2022-04-07,999,0.226528009,2,0.746002158,14.96,0.337977043,1.310507211,Fourth Tier,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,1,,,
3383,US-2022-128356-CHO-MIL-31000,2022-10-02,2028-03-29,2022-10-04,Standard Class,128356,2022-10-02,821,0.326008045,1,0.995192779,4.22,0.042087707,1.363288531,Third Tier,United States,Thornton,Colorado,80229,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,0,,,
5419,US-2023-101980-CHO-MIL-31000,2023-08-19,2029-02-09,2023-08-21,First Class,101980,2023-08-19,500,0.522319239,3,0.507603257,30.06,0.649269106,1.679191602,Second Tier,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1,,,
5420,US-2023-101980-CHO-SCR-58000,2023-08-19,2029-02-09,2023-08-21,First Class,101980,2023-08-19,500,0.522319239,3,0.507603257,30.06,0.649269106,1.679191602,Second Tier,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,1,,,
